0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
0.0,0.37319300067842504,0.0,0.0,0.0,0.4118313089973061,0.0,0.4653696271787519,0.0,0.4052401954914311,0.0,0.3890467863482412,0.4506326020904795,0.4728027595413281,0.377346930799504,0.39142848679338266,0.39283687028019065,0.3713503944113166,0.0,0.38592595273156266,0.36334115690779145,0.37985767749863214,0.43429013721365,0.38717838530583415,0.37281524173513,0.36758131399445415,0.410199673959026,0.4446837120511524,0.41225716909857085,0.0,0.35928924433609766,0.4182399859719779,0.35994822539655114,0.3696659326691085,0.4320948545306237,0.4848537527027065,0.0,0.433840837640174,0.4374243546237867,0.39549825918766035,0.43239634620002787,0.0,0.0,0.0,0.0,0.40548071759336085,0.45097202789456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4522206577320123,0.0,0.4427920050082441,0.0,0.0,0.21677852127447722,0.4257685257645344,0.0,0.0,0.45024891743349066,0.4667644941524792,0.0,0.0,0.0,0.0,0.0
0.37319300067842504,0.0,0.0,0.0,0.3934578510911348,0.3795170612216252,0.41181541032469954,0.4481844718975946,0.38946096142434966,0.40693613092911174,0.0,0.0,0.4002806145510051,0.0,0.4171516202309247,0.36956093592498224,0.4257994564429365,0.3775937800816952,0.0,0.41232210401970587,0.4010937756146256,0.38684050605096904,0.39779339423137233,0.4264573889874984,0.36738095917830627,0.40699590552447634,0.39511570834805904,0.39789017251192427,0.39950838288499807,0.0,0.3613409681832479,0.42679638947283677,0.3804775266494598,0.36837373879184115,0.43634395809582577,0.0,0.0,0.0,0.45998530242714175,0.44050477999992654,0.45340038714978004,0.4687269422310649,0.0,0.0,0.0,0.42756111673153446,0.44184809444972667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4678706967383735,0.43899455600264176,0.0,0.43098339462701657,0.0,0.0,0.43342368546049637,0.4478342229768313,0.4698703931498934,0.0,0.4428365716333298,0.4605689136892027,0.0,0.0,0.46000887738591095,0.0,0.4246262004931147
0.0,0.0,0.0,0.0,0.40386495958322816,0.40195456475195224,0.41077686260259694,0.45952590377130703,0.29082114554832666,0.0,0.3438027151138701,0.0,0.41028774195207696,0.4136187630489191,0.0,0.0,0.0,0.0,0.30519891307222496,0.0,0.0,0.0,0.3184145636583251,0.0,0.0,0.0,0.3479631498350719,0.4209840676387504,0.0,0.0,0.4262091228221999,0.39734693116591296,0.0,0.42691471161283834,0.40587472479291614,0.4137248200564854,0.0,0.0,0.0,0.0,0.0,0.0,0.5279325544111592,0.0,0.0,0.0,0.0,0.49261689047272916,0.0,0.0,0.4639903192662512,0.0,0.5346937433884452,0.5660468383422176,0.0,0.468793666359066,0.0,0.5039011737604724,0.6378125109322516,0.0,0.0,0.0,0.0,0.4556853854211465,0.0,0.0,0.0,0.46395960496524186,0.0,0.0,0.0,0.4932272713676104,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.23973368682908477,0.0,0.2792735368840797,0.40216418321938174,0.0,0.0,0.3708988891769325,0.0,0.28643586138750404,0.29580689824376655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39964082743192,0.0,0.0,0.0,0.0,0.26337404446405754,0.0,0.0,0.0,0.22505391875168873,0.0,0.0,0.23167398159931818,0.1963459008061711,0.1953726609039488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3934578510911348,0.40386495958322816,0.23973368682908477,0.0,0.4007118345014951,0.33650513261362086,0.37340846864135646,0.3658404831650343,0.0,0.34957485617339307,0.0,0.3404640779518525,0.27371164892217936,0.0,0.0,0.0,0.0,0.3752140156916288,0.3784870814864807,0.0,0.37931279840225784,0.3872821238169724,0.0,0.0,0.0,0.42942620619257554,0.35810186005225825,0.0,0.3467290070303417,0.4035659864980681,0.38601434255955824,0.0,0.39045797672641247,0.3708536643772979,0.202214150898174,0.2082590073469731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47890785200368685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4118313089973061,0.3795170612216252,0.40195456475195224,0.0,0.4007118345014951,0.0,0.4115751707516993,0.4046412497354751,0.3627849846594811,0.4229757439121107,0.40577743037395775,0.0,0.3720301368041129,0.38973344825095313,0.40766274055121976,0.38450012289186647,0.0,0.3858114252980715,0.3782707142834663,0.4003584631610175,0.39488613289526786,0.4058677326670392,0.4072307735892637,0.0,0.3587984043900089,0.4022557716697187,0.3693618544159624,0.3660462428701905,0.3090089255533825,0.3982589648766978,0.418916966541761,0.3983621519235178,0.37418754082315026,0.41967890478482184,0.41760826536774853,0.39792464225993907,0.41670189294807586,0.45783293785554635,0.42361283504781594,0.0,0.47743590649155915,0.0,0.4647528651268329,0.0,0.0,0.5143866681863585,0.0,0.5218832227167068,0.0,0.0,0.4647208184607181,0.5119107537274239,0.4823195587599021,0.483944085052122,0.0,0.48135003342330873,0.0,0.5036362650926101,0.0,0.0,0.0,0.0,0.0,0.5055087697826577,0.0,0.0,0.0,0.4717724062937526,0.0,0.0,0.48797764349255157,0.46820937804339896,0.47905384667081197,0.4433203815341894,0.5520562857894722,0.46776236700982193
0.0,0.41181541032469954,0.41077686260259694,0.2792735368840797,0.33650513261362086,0.4115751707516993,0.0,0.3901036650578085,0.37980251184000363,0.0,0.4155443333954738,0.0,0.33972091071636384,0.335109776489018,0.43579872487262983,0.4370879640561965,0.0,0.4405328025865131,0.4300575424939451,0.4231147512697205,0.44803677364347916,0.43236377275522275,0.3984372997306307,0.0,0.3995392769949937,0.41774929572574837,0.4133763345297109,0.3525513863015671,0.40439317172589545,0.39130616226505655,0.4108046631039285,0.39359250753044245,0.0,0.40959029103163475,0.39417993237270976,0.2760312380893279,0.25551126926903894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033656502444369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4766440041985219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4653696271787519,0.4481844718975946,0.45952590377130703,0.40216418321938174,0.37340846864135646,0.4046412497354751,0.3901036650578085,0.0,0.46280666181902896,0.5196435053567068,0.32085902529959004,0.5401326911045223,0.40215774255687803,0.3456081518131638,0.3588220402329189,0.4617640723773737,0.0,0.0,0.4793485415162594,0.3642759965292942,0.3605060879760938,0.4316207157298879,0.33904056503680513,0.491583563357551,0.44368730176010374,0.46234186646896214,0.4425946729788109,0.39132693609956376,0.346933260316063,0.38857877133313434,0.41459314143756293,0.405313843002332,0.49203468451433874,0.4107773645174008,0.4394784862269244,0.29274760566620645,0.0,0.0,0.42231859953325035,0.0,0.0,0.0,0.4288207905685786,0.0,0.0,0.4031336401033412,0.0,0.5426324662046257,0.0,0.510592726262825,0.459833859983512,0.5119537615919665,0.45623188857226427,0.5430161335828694,0.0,0.4600386851552382,0.0,0.487017866204898,0.4427605727367441,0.4212439840265694,0.0,0.0,0.0,0.5176125222764127,0.0,0.41457606848966444,0.0,0.482842626055173,0.0,0.0,0.5376215592662853,0.4757364622057059,0.4800112669793049,0.0,0.5397510692289041,0.5136091350511824
0.0,0.38946096142434966,0.29082114554832666,0.0,0.3658404831650343,0.3627849846594811,0.37980251184000363,0.46280666181902896,0.0,0.4287163522421156,0.36355802215252636,0.0,0.366974243614679,0.39083007095637873,0.0,0.0,0.0,0.0,0.29775296678187824,0.3852185491627663,0.48963570932864864,0.39454371368644986,0.3903784831395484,0.0,0.0,0.4501624095217029,0.3732193405808636,0.41547484369644205,0.3591060550131816,0.0,0.41804044180705535,0.3936843561408177,0.0,0.42009992465791496,0.417434652287435,0.4017258960191425,0.40445727325839465,0.41314368094179293,0.0,0.0,0.0,0.0,0.4645007358452437,0.0,0.0,0.0,0.0,0.5209994433318736,0.0,0.0,0.4666279136951696,0.5231197857511283,0.4695079946333184,0.5226440370435594,0.0,0.4904648221537023,0.0,0.0,0.49464325035256024,0.0,0.0,0.0,0.0,0.5167741301795049,0.0,0.0,0.0,0.4659901979683127,0.0,0.0,0.0,0.45294816291630435,0.0,0.0,0.0,0.0
0.4052401954914311,0.40693613092911174,0.0,0.0,0.0,0.4229757439121107,0.0,0.5196435053567068,0.4287163522421156,0.0,0.0,0.27004442714501664,0.3406138423591617,0.0,0.0,0.3812519443654111,0.2894425041927437,0.3437778054426851,0.0,0.0,0.46587120428304907,0.4150932652348096,0.4192279629580411,0.3145759120513376,0.3152606264265223,0.3344641317323256,0.0,0.35780359203653583,0.0,0.0,0.31367800590070305,0.35056312460847194,0.30614366583703795,0.3057018824305071,0.3019040454993972,0.3065441370163352,0.31896804901621206,0.26433382344746026,0.4154219272114349,0.3504564025067013,0.37554117909641693,0.353532730170556,0.0,0.0,0.3174319811723451,0.4329337435418322,0.44021904447713334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4109868956511491,0.0,0.427026317198764,0.0,0.0,0.0,0.42043861780370995,0.4193225643571042,0.39056687903808424,0.0,0.0,0.0,0.0,0.0,0.4732153752027915,0.42610252814243327,0.4441595996637608,0.0,0.0,0.0,0.0,0.38858816494850734
