0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
0.0,0.3854900615593227,0.0,0.0,0.0,0.3221616662779264,0.31385100380114667,0.41559786386227604,0.25561891452230223,0.39908483436097847,0.0,0.3777547843101819,0.3746652748705648,0.41291180095222574,0.33206780760254956,0.40613605942924447,0.3624718000423217,0.3884300386317592,0.0,0.382852482495261,0.3190774140311574,0.38068149473402435,0.36346160887733947,0.3208234008586014,0.39570544112818157,0.357298736468193,0.3138457698941315,0.35660057643497667,0.37711843109867227,0.0,0.354174959418634,0.4035376235576323,0.3567328265904382,0.33969466477093363,0.41461282255235926,0.0,0.0,0.3354177558746805,0.42678132859664564,0.4633034048573124,0.4326592134692869,0.0,0.0,0.0,0.0,0.37344418649872896,0.4849879119014926,0.0,0.0,0.0,0.36126296751391257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478603940535511,0.3909831858488189,0.45427014539399263,0.0,0.0,0.3538872419930636,0.4598076526706399,0.0,0.0,0.4700633672743879,0.4584305446587009,0.0,0.0,0.45900333897280965,0.0,0.3881940854019188
0.3854900615593227,0.0,0.0,0.0,0.3908550494283198,0.4237451120029457,0.45007072188694563,0.3767431572972869,0.42724366001237385,0.33233616813328304,0.0,0.3001089147212894,0.45795368846188805,0.0,0.37884432579735466,0.407734484613601,0.37451172708811165,0.41442328513329313,0.0,0.4199861087049118,0.3555770425587581,0.40253172164111595,0.3755515217491,0.34468663283116097,0.3785571119865363,0.39285867691440324,0.4142253116233239,0.4342714501221913,0.42684474708471376,0.0,0.37008462090350713,0.4173653526578564,0.381163179617716,0.373878866050148,0.4485471451086328,0.0,0.0,0.0,0.47603880471163174,0.4704789866055554,0.4594784534353509,0.5007708581278489,0.0,0.0,0.0,0.4780522193567783,0.5015677155142425,0.0,0.0,0.0,0.4139095565780519,0.33195369774306593,0.0,0.3267879160215752,0.36207919548921885,0.0,0.4294086762851611,0.3011294087537963,0.0,0.4549597338030633,0.4914461804452267,0.34785076722776764,0.44555584802938064,0.0,0.4526738387109518,0.40067849272109457,0.47925801987051664,0.40137137297189557,0.5086346605584499,0.4968700038493327,0.501890170887222,0.43559024954074255,0.3052413944334993,0.4519782737757235,0.0,0.4519813156832131
0.0,0.0,0.0,0.3696153491044517,0.38725136131432647,0.37424407597959425,0.4032939373665869,0.42604149364270744,0.3230675887719747,0.4156154675529363,0.3054931872126375,0.0,0.4231988884217806,0.40526116442256344,0.0,0.0,0.0,0.0,0.28956934620563185,0.0,0.31079460748892074,0.0,0.3214764033585372,0.0,0.2767593690563883,0.0,0.3316026380051133,0.4306995405263543,0.0,0.0,0.45092757450604865,0.3982483371820963,0.0,0.44742722964353854,0.4608136243276148,0.37911434457672316,0.39749198240618894,0.35466586664762756,0.39288713130235675,0.0,0.0,0.33494718618646785,0.46647317560706214,0.0,0.0,0.0,0.0,0.3132530269024623,0.0,0.42023313398282447,0.5036683862603757,0.4540417567959734,0.5221778778076199,0.5051673334719594,0.0,0.3286355609814037,0.0,0.4329884567771118,0.2949263684317459,0.0,0.0,0.0,0.0,0.28995139764355315,0.0,0.0,0.0,0.5223505301187946,0.0,0.0,0.0,0.5019636936577514,0.3760761524197712,0.0,0.0,0.0
0.0,0.0,0.3696153491044517,0.0,0.25741381317156414,0.385672913979369,0.27839181268188684,0.3405363369126136,0.40042024721665775,0.2661299727438703,0.38415055302737194,0.0,0.33275064063862425,0.2296666899087643,0.0,0.0,0.0,0.0,0.3867026505235604,0.0,0.0,0.0,0.34701773300567196,0.0,0.0,0.0,0.3731353610558499,0.25821870222010535,0.36543218663145166,0.0,0.36648783931449974,0.3002964378341446,0.2652935543897012,0.3039828705766857,0.30142652024573824,0.19107300400888647,0.15897776914569656,0.2686206834696872,0.2937491189887933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403993357872366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29500005878276,0.0,0.0,0.0,0.3077953190176915,0.0,0.0,0.0,0.0
0.0,0.3908550494283198,0.38725136131432647,0.25741381317156414,0.0,0.35762687232366214,0.3094455300986499,0.36350349651170516,0.31796205962080326,0.44675656994566487,0.3430723143252476,0.43585669666781796,0.316757380283284,0.2948685974252724,0.0,0.44379870635341045,0.0,0.0,0.3676811103960428,0.44305905217781283,0.0,0.4559277202074917,0.3543929771141409,0.0,0.3818128023984464,0.3516753275789194,0.3707959845566174,0.37182581634263634,0.4135916135983653,0.0,0.45702411758905287,0.36857350707369047,0.3780566131717572,0.4384544470190958,0.43010201844344814,0.22229934381139618,0.24071404914876443,0.38988312261586294,0.343101003727222,0.0,0.0,0.0,0.4328260456148805,0.0,0.0,0.0,0.0,0.45643351726359466,0.0,0.4242983944255516,0.39715231581396954,0.35869680215943817,0.0,0.4210108150409263,0.0,0.36583685110041286,0.0,0.3082226854809752,0.0,0.0,0.0,0.0,0.0,0.46853348130516936,0.0,0.0,0.0,0.45431048853175204,0.0,0.0,0.0,0.41018737594570676,0.3193700726664103,0.3409887098704426,0.0,0.0
0.3221616662779264,0.4237451120029457,0.37424407597959425,0.385672913979369,0.35762687232366214,0.0,0.3883053657027949,0.37045441635350534,0.32790529320727996,0.4504942590673168,0.36282794450701833,0.39058897226234945,0.35424920960818546,0.3909319689395831,0.4022528876545551,0.4496936320514275,0.34076937551391184,0.4382418019953374,0.39489520285502816,0.4149998227283399,0.3599907128136821,0.43612920167744196,0.36685677831213237,0.3205809695031517,0.402868809081579,0.40058629654684996,0.34446926145052414,0.3701056052050145,0.32507149235338356,0.4089042518298008,0.42661189944856415,0.3878688477754375,0.3621670436472063,0.4290695764914957,0.44784516346167264,0.38595746877319187,0.4190664056784768,0.3787628054779703,0.422150901563742,0.349017781316439,0.4351724698825743,0.3729574995330311,0.4091069746868543,0.28710033522862616,0.0,0.34292492186186585,0.37534387178822604,0.49542365261479415,0.30162661408592173,0.0,0.44458815516509353,0.4282159184799168,0.4358814238859452,0.491297781064735,0.3113725169125529,0.44085261601484305,0.0,0.402385843747234,0.0,0.39723177667253556,0.30743377472451805,0.0,0.2998477340672489,0.4831096741811025,0.3909337303524746,0.3879923247496172,0.4146589857809368,0.4590200362313554,0.0,0.30382877381150164,0.40591980573532177,0.4540104071487378,0.3760635600183865,0.4395834841930975,0.4033619154122389,0.42852693300784345
0.31385100380114667,0.45007072188694563,0.4032939373665869,0.27839181268188684,0.3094455300986499,0.3883053657027949,0.0,0.3981774746838844,0.37539032326900645,0.42981772256904693,0.43253526268534215,0.42323282165546844,0.309359102182857,0.2940540744883884,0.0,0.47826137076851305,0.4190909021498613,0.4508513352765494,0.44061950182415577,0.43809136620076283,0.369171445521789,0.4739876886970169,0.3867116180046165,0.4357533838475984,0.42869606706350616,0.4190166581482327,0.3954950605234992,0.38272827237802315,0.41686501221219147,0.43795203578971065,0.42032912349202034,0.3915602567056679,0.37075191627478815,0.3955975049621619,0.38760835968529994,0.27014023336423876,0.3016711245753159,0.3854387984708372,0.2801645930505708,0.4686568938310694,0.32631810107876136,0.0,0.3716125368561243,0.3286815099827484,0.0,0.0,0.3649517253477004,0.42066551853714984,0.0,0.3624748953612922,0.36194032055277414,0.3600957622269704,0.37278335361900394,0.3973104831042981,0.0,0.3509214207304544,0.0,0.318930761109959,0.0,0.339527389815893,0.3411385530954758,0.0,0.3347281507003928,0.39925743689013504,0.33784440850616015,0.0,0.3421537070192493,0.4584739871161389,0.0,0.34851074391042935,0.343787736097943,0.4111365803559,0.3056290271291407,0.33373519656865785,0.0,0.31432092119531285
0.41559786386227604,0.3767431572972869,0.42604149364270744,0.3405363369126136,0.36350349651170516,0.37045441635350534,0.3981774746838844,0.0,0.4485822704394507,0.4161498759793266,0.3492640042125925,0.40098664100480613,0.39805126332191054,0.34761211311173884,0.3341825956571074,0.36311509361290756,0.0,0.42353815835659164,0.42553846345382673,0.36869174806036903,0.3954570591292409,0.3836442207092231,0.33635971586025004,0.4606075718425581,0.46027612908279386,0.44539155803483893,0.3883829351999125,0.40211325380924684,0.3738748679205691,0.41065357045198336,0.41509206801974097,0.35466037507017095,0.0,0.4187388563052655,0.4219852050752806,0.2191481321623602,0.3537758070144447,0.0,0.41166017579225833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4714085811097628,0.5298314675606212,0.0,0.48017757656306415,0.44743300991336227,0.44410559510756337,0.3746581595730887,0.518869775590445,0.0,0.4336915154279364,0.0,0.41506769048883796,0.0,0.0,0.0,0.0,0.0,0.5185000952152016,0.0,0.40452519092516864,0.0,0.44750802179377885,0.0,0.0,0.36495844270943767,0.46433902560214635,0.38075399599994936,0.4494678240785847,0.0,0.40292807485970306
0.25561891452230223,0.42724366001237385,0.3230675887719747,0.40042024721665775,0.31796205962080326,0.32790529320727996,0.37539032326900645,0.4485822704394507,0.0,0.4876386650273044,0.3187445186573954,0.4726144874052539,0.3813700134579031,0.40402483091794084,0.0,0.42275300059259735,0.36463902378136454,0.3249887962957513,0.28409877726745664,0.42574641206512226,0.30377844587006303,0.45071951153077955,0.383410016253384,0.4137681929979754,0.34965370271305124,0.32694149371926834,0.3446353438150811,0.45237681406680597,0.4119211278860814,0.399383396648712,0.4709739832751036,0.4165559504353427,0.3957099947512845,0.4653060623187123,0.4671035387560841,0.408708266735091,0.4323287329094249,0.43135734558780037,0.379799016710529,0.38762659344423345,0.3548271470769634,0.30605374772370225,0.48343576063021165,0.3312788685556711,0.0,0.0,0.33956590298400335,0.5393479387023591,0.0,0.45596870547220236,0.4902364017961735,0.43794674477173207,0.49981374110526994,0.48980312221372047,0.0,0.42885652778616457,0.0,0.3804210719252526,0.5006176336993883,0.0,0.3220066854088273,0.0,0.0,0.5255880943333663,0.35492201039974647,0.0,0.32445484164801885,0.5102126315541431,0.0,0.3256314362142688,0.33040216319130494,0.5007030296737708,0.35112693677177637,0.3409274855195474,0.0,0.35239113511238335
0.39908483436097847,0.33233616813328304,0.4156154675529363,0.2661299727438703,0.44675656994566487,0.4504942590673168,0.42981772256904693,0.4161498759793266,0.4876386650273044,0.0,0.48467983776143264,0.2902003053615316,0.4414684228021425,0.0,0.0,0.37587549418735383,0.30880876036694815,0.35465608479921124,0.46586339725038295,0.35386469932423337,0.0,0.34542949716416665,0.40451252690506123,0.33689241211267634,0.34739149534296077,0.3809369153632667,0.41214396673425524,0.4224127601510754,0.3850027068312754,0.0,0.33694239399030573,0.3770254401166811,0.30970835888049236,0.33813430503482,0.3363820329775185,0.24576059162283273,0.2483397603315819,0.28461687044674455,0.34285576629186026,0.39813662610072664,0.3719118617311734,0.37116827175139155,0.0,0.0,0.34932991419420323,0.42577535844480424,0.0,0.0,0.0,0.0,0.0,0.4182234242960877,0.38166591710326186,0.32955482620121535,0.4815774662748492,0.36297713471496773,0.4839850881328187,0.40286103418293634,0.0,0.0,0.4051227052299815,0.4882974199590711,0.4648357638336887,0.0,0.0,0.0,0.0,0.33104080789016066,0.42139890848140776,0.4963053181955116,0.5039382894962364,0.0,0.4299186491491108,0.0,0.0,0.43140851766416616
